# File generated by CMD 2.7 (http://stev.oapd.inaf.it/cmd) on Mon Jun 15 15:17:20 CEST 2015
# Basic reference: Marigo et al. (2008, A&A 482, 883) 
# but applying the corrections from Case A in Girardi et al. (2010, ApJ 724, 1030) 
# + Bertelli et al. (1994, A&AS, 106, 275) for the Mi>7.0 Msun interval
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using OBC version of bolometric corrections as detailed in Marigo et al. (2008, A&A 482, 883) and Girardi et al. (2008, PASP 120, 583)
# BCs of Carbon stars derive from Loidl et al. (2001, A&A 342, 531)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: SSP integrated magnitudes
#	Z	Age		mbol    U       B       V       R       I       J       H       K
	0.0270	3.98e+06	-2.306	-1.107	-0.188	0.008	0.085	0.193	0.452	0.519	0.583
	0.0270	4.07e+06	-2.270	-1.078	-0.171	0.019	0.093	0.198	0.449	0.512	0.574
	0.0270	4.17e+06	-2.255	-1.044	-0.149	0.038	0.109	0.210	0.454	0.513	0.573
	0.0270	4.27e+06	-2.219	-1.005	-0.122	0.061	0.130	0.227	0.462	0.519	0.576
	0.0270	4.37e+06	-2.182	-0.956	-0.082	0.098	0.164	0.259	0.486	0.539	0.594
	0.0270	4.47e+06	-2.142	-0.907	-0.049	0.126	0.189	0.278	0.494	0.542	0.594
	0.0270	4.57e+06	-2.102	-0.835	0.042	0.218	0.281	0.370	0.582	0.623	0.673
	0.0270	4.68e+06	-2.065	-0.796	0.096	0.276	0.342	0.434	0.653	0.695	0.746
	0.0270	4.79e+06	-2.035	-0.754	0.151	0.333	0.399	0.492	0.708	0.743	0.793
	0.0270	4.90e+06	-2.004	-0.714	0.203	0.386	0.452	0.543	0.751	0.776	0.823
	0.0270	5.01e+06	-1.969	-0.681	0.249	0.430	0.494	0.582	0.778	0.789	0.832
	0.0270	5.13e+06	-1.931	-0.660	0.278	0.458	0.518	0.602	0.780	0.773	0.811
	0.0270	5.25e+06	-1.896	-0.654	0.280	0.455	0.511	0.586	0.740	0.711	0.741
	0.0270	5.37e+06	-1.862	-0.669	0.241	0.402	0.447	0.508	0.625	0.570	0.590
	0.0270	5.50e+06	-1.826	-0.685	0.161	0.292	0.314	0.345	0.395	0.305	0.310
	0.0270	5.62e+06	-1.788	-0.658	0.148	0.204	0.170	0.133	0.040	-0.132	-0.155
	0.0270	5.75e+06	-1.746	-0.633	0.218	0.238	0.155	0.061	-0.173	-0.463	-0.512
	0.0270	5.89e+06	-1.700	-0.675	0.134	0.172	0.107	0.031	-0.172	-0.448	-0.495
	0.0270	6.03e+06	-1.647	-0.681	0.059	0.088	0.021	-0.054	-0.248	-0.513	-0.559
	0.0270	6.17e+06	-1.591	-0.618	0.102	0.124	0.052	-0.030	-0.236	-0.510	-0.559
	0.0270	6.31e+06	-1.557	-0.599	0.096	0.114	0.040	-0.045	-0.255	-0.531	-0.581
	0.0270	6.46e+06	-1.525	-0.574	0.089	0.101	0.025	-0.063	-0.278	-0.555	-0.607
	0.0270	6.61e+06	-1.491	-0.542	0.082	0.088	0.010	-0.082	-0.306	-0.584	-0.637
	0.0270	6.76e+06	-1.457	-0.506	0.089	0.080	-0.004	-0.105	-0.338	-0.619	-0.674
	0.0270	6.92e+06	-1.422	-0.461	0.103	0.076	-0.018	-0.128	-0.375	-0.659	-0.716
	0.0270	7.08e+06	-1.385	-0.404	0.130	0.078	-0.027	-0.149	-0.415	-0.705	-0.765
	0.0270	7.24e+06	-1.347	-0.333	0.180	0.096	-0.027	-0.167	-0.460	-0.758	-0.822
	0.0270	7.41e+06	-1.310	-0.252	0.258	0.131	-0.020	-0.185	-0.512	-0.823	-0.891
	0.0270	7.59e+06	-1.271	-0.163	0.369	0.180	-0.009	-0.205	-0.572	-0.902	-0.973
	0.0270	7.76e+06	-1.231	-0.072	0.495	0.242	0.011	-0.221	-0.633	-0.991	-1.067
	0.0270	7.94e+06	-1.191	0.016	0.624	0.318	0.044	-0.224	-0.692	-1.086	-1.166
	0.0270	8.13e+06	-1.150	0.096	0.749	0.409	0.095	-0.210	-0.743	-1.184	-1.268
	0.0270	8.32e+06	-1.109	0.168	0.866	0.512	0.166	-0.173	-0.786	-1.281	-1.373
	0.0270	8.51e+06	-1.067	0.230	0.973	0.631	0.260	-0.116	-0.820	-1.376	-1.483
	0.0270	8.71e+06	-1.022	0.269	1.063	0.780	0.407	-0.001	-0.781	-1.397	-1.522
	0.0270	8.91e+06	-0.977	0.297	1.127	0.917	0.559	0.128	-0.705	-1.374	-1.515
	0.0270	9.12e+06	-0.932	0.321	1.161	0.998	0.667	0.241	-0.598	-1.287	-1.432
	0.0270	9.33e+06	-0.897	0.343	1.175	1.011	0.688	0.276	-0.543	-1.221	-1.362
	0.0270	9.55e+06	-0.868	0.364	1.184	1.014	0.695	0.290	-0.515	-1.186	-1.326
	0.0270	9.77e+06	-0.838	0.385	1.194	1.020	0.705	0.306	-0.487	-1.152	-1.291
	0.0270	1.00e+07	-0.807	0.406	1.202	1.027	0.718	0.324	-0.458	-1.120	-1.258
	0.0270	1.02e+07	-0.775	0.427	1.210	1.036	0.733	0.345	-0.429	-1.088	-1.227
	0.0270	1.05e+07	-0.743	0.447	1.217	1.046	0.750	0.368	-0.399	-1.057	-1.196
	0.0270	1.07e+07	-0.710	0.466	1.223	1.058	0.770	0.393	-0.369	-1.027	-1.167
	0.0270	1.10e+07	-0.677	0.484	1.228	1.071	0.791	0.419	-0.339	-0.999	-1.139
	0.0270	1.12e+07	-0.644	0.503	1.233	1.086	0.815	0.448	-0.309	-0.971	-1.113
	0.0270	1.15e+07	-0.610	0.522	1.239	1.103	0.841	0.477	-0.280	-0.946	-1.087
	0.0270	1.17e+07	-0.575	0.542	1.246	1.123	0.868	0.508	-0.251	-0.921	-1.064
	0.0270	1.20e+07	-0.541	0.562	1.255	1.144	0.897	0.539	-0.223	-0.897	-1.041
	0.0270	1.23e+07	-0.505	0.585	1.270	1.169	0.928	0.571	-0.195	-0.875	-1.019
	0.0270	1.26e+07	-0.467	0.607	1.286	1.197	0.965	0.615	-0.147	-0.828	-0.972
	0.0270	1.29e+07	-0.428	0.621	1.303	1.234	1.020	0.686	-0.061	-0.739	-0.882
	0.0270	1.32e+07	-0.386	0.665	1.365	1.300	1.084	0.748	-0.004	-0.684	-0.828
	0.0270	1.35e+07	-0.349	0.694	1.393	1.329	1.117	0.789	0.048	-0.625	-0.767
	0.0270	1.38e+07	-0.320	0.722	1.420	1.351	1.135	0.802	0.057	-0.618	-0.759
	0.0270	1.41e+07	-0.290	0.750	1.448	1.373	1.154	0.817	0.067	-0.609	-0.750
	0.0270	1.45e+07	-0.260	0.778	1.476	1.397	1.173	0.833	0.078	-0.601	-0.741
	0.0270	1.48e+07	-0.230	0.807	1.505	1.422	1.195	0.850	0.089	-0.591	-0.732
	0.0270	1.51e+07	-0.199	0.836	1.535	1.448	1.217	0.868	0.102	-0.581	-0.722
	0.0270	1.55e+07	-0.168	0.865	1.564	1.475	1.241	0.887	0.116	-0.570	-0.712
	0.0270	1.58e+07	-0.136	0.893	1.595	1.503	1.266	0.908	0.130	-0.560	-0.702
	0.0270	1.62e+07	-0.104	0.923	1.626	1.533	1.292	0.929	0.146	-0.548	-0.691
	0.0270	1.66e+07	-0.070	0.954	1.658	1.564	1.320	0.952	0.162	-0.536	-0.679
	0.0270	1.70e+07	-0.036	0.985	1.690	1.596	1.349	0.976	0.179	-0.524	-0.668
	0.0270	1.74e+07	-0.001	1.017	1.723	1.630	1.380	1.002	0.196	-0.511	-0.656
	0.0270	1.78e+07	0.034	1.049	1.758	1.666	1.412	1.029	0.214	-0.498	-0.644
	0.0270	1.82e+07	0.073	1.074	1.787	1.707	1.462	1.088	0.285	-0.424	-0.569
	0.0270	1.86e+07	0.112	1.101	1.821	1.757	1.521	1.151	0.348	-0.365	-0.510
	0.0270	1.91e+07	0.148	1.121	1.837	1.777	1.550	1.194	0.410	-0.293	-0.437
	0.0270	1.95e+07	0.175	1.140	1.850	1.789	1.563	1.210	0.432	-0.269	-0.412
	0.0270	2.00e+07	0.203	1.159	1.864	1.802	1.577	1.226	0.453	-0.245	-0.387
	0.0270	2.04e+07	0.231	1.179	1.878	1.814	1.590	1.243	0.475	-0.221	-0.362
	0.0270	2.09e+07	0.259	1.198	1.892	1.827	1.604	1.259	0.496	-0.197	-0.337
	0.0270	2.14e+07	0.288	1.219	1.906	1.841	1.618	1.276	0.518	-0.173	-0.313
	0.0270	2.19e+07	0.317	1.239	1.920	1.854	1.633	1.292	0.539	-0.149	-0.288
	0.0270	2.24e+07	0.346	1.259	1.935	1.867	1.647	1.309	0.560	-0.125	-0.264
	0.0270	2.29e+07	0.375	1.280	1.949	1.881	1.661	1.325	0.582	-0.101	-0.239
	0.0270	2.34e+07	0.404	1.300	1.963	1.894	1.676	1.342	0.603	-0.077	-0.215
	0.0270	2.40e+07	0.433	1.321	1.978	1.908	1.690	1.359	0.624	-0.054	-0.191
	0.0270	2.45e+07	0.463	1.342	1.993	1.922	1.705	1.376	0.646	-0.030	-0.167
	0.0270	2.51e+07	0.493	1.363	2.008	1.936	1.720	1.393	0.667	-0.007	-0.143
	0.0270	2.57e+07	0.523	1.385	2.023	1.951	1.735	1.410	0.688	0.017	-0.118
	0.0270	2.63e+07	0.553	1.406	2.038	1.965	1.750	1.427	0.710	0.040	-0.094
	0.0270	2.69e+07	0.583	1.427	2.054	1.979	1.766	1.444	0.731	0.064	-0.070
	0.0270	2.75e+07	0.614	1.449	2.069	1.994	1.781	1.462	0.752	0.087	-0.046
	0.0270	2.82e+07	0.645	1.471	2.085	2.009	1.797	1.479	0.773	0.110	-0.023
	0.0270	2.88e+07	0.675	1.494	2.101	2.024	1.812	1.496	0.794	0.134	0.001
	0.0270	2.95e+07	0.707	1.517	2.117	2.039	1.828	1.514	0.815	0.157	0.025
	0.0270	3.02e+07	0.740	1.539	2.134	2.056	1.848	1.540	0.851	0.197	0.066
	0.0270	3.09e+07	0.774	1.559	2.149	2.075	1.873	1.571	0.893	0.245	0.115
	0.0270	3.16e+07	0.809	1.583	2.170	2.099	1.901	1.605	0.936	0.292	0.163
	0.0270	3.24e+07	0.840	1.603	2.184	2.111	1.914	1.623	0.968	0.332	0.205
	0.0270	3.31e+07	0.869	1.625	2.198	2.121	1.923	1.635	0.986	0.356	0.230
	0.0270	3.39e+07	0.898	1.646	2.213	2.132	1.933	1.647	1.005	0.380	0.255
	0.0270	3.47e+07	0.928	1.669	2.229	2.144	1.945	1.660	1.024	0.403	0.280
	0.0270	3.55e+07	0.958	1.691	2.246	2.157	1.957	1.673	1.043	0.426	0.304
	0.0270	3.63e+07	0.987	1.714	2.263	2.170	1.970	1.687	1.062	0.449	0.328
	0.0270	3.72e+07	1.018	1.738	2.281	2.185	1.983	1.702	1.081	0.472	0.352
	0.0270	3.80e+07	1.048	1.762	2.299	2.200	1.998	1.717	1.100	0.495	0.376
	0.0270	3.89e+07	1.079	1.786	2.318	2.216	2.013	1.733	1.120	0.518	0.400
	0.0270	3.98e+07	1.110	1.810	2.337	2.233	2.029	1.749	1.139	0.540	0.424
	0.0270	4.07e+07	1.140	1.835	2.357	2.251	2.045	1.766	1.159	0.563	0.447
	0.0270	4.17e+07	1.172	1.860	2.377	2.269	2.063	1.784	1.179	0.585	0.471
	0.0270	4.27e+07	1.204	1.886	2.398	2.288	2.081	1.803	1.200	0.608	0.495
	0.0270	4.37e+07	1.236	1.912	2.420	2.309	2.101	1.823	1.221	0.631	0.518
	0.0270	4.47e+07	1.269	1.939	2.442	2.329	2.121	1.844	1.243	0.653	0.542
	0.0270	4.57e+07	1.302	1.966	2.465	2.351	2.142	1.865	1.264	0.676	0.565
	0.0270	4.68e+07	1.336	1.995	2.488	2.374	2.165	1.887	1.287	0.699	0.589
	0.0270	4.79e+07	1.370	2.024	2.513	2.398	2.188	1.911	1.310	0.723	0.613
	0.0270	4.90e+07	1.408	2.050	2.536	2.425	2.219	1.947	1.355	0.775	0.667
	0.0270	5.01e+07	1.443	2.073	2.557	2.453	2.253	1.987	1.403	0.825	0.718
	0.0270	5.13e+07	1.479	2.095	2.580	2.485	2.291	2.031	1.451	0.872	0.764
	0.0270	5.25e+07	1.514	2.116	2.598	2.509	2.321	2.069	1.503	0.932	0.827
	0.0270	5.37e+07	1.543	2.137	2.613	2.524	2.338	2.088	1.527	0.960	0.855
	0.0270	5.50e+07	1.570	2.158	2.629	2.539	2.353	2.104	1.545	0.980	0.875
	0.0270	5.62e+07	1.598	2.180	2.645	2.554	2.369	2.120	1.563	0.999	0.895
	0.0270	5.75e+07	1.626	2.202	2.661	2.570	2.384	2.136	1.580	1.017	0.914
	0.0270	5.89e+07	1.653	2.224	2.678	2.585	2.400	2.152	1.598	1.036	0.933
	0.0270	6.03e+07	1.681	2.246	2.694	2.600	2.415	2.168	1.615	1.054	0.952
	0.0270	6.17e+07	1.709	2.269	2.711	2.616	2.431	2.185	1.633	1.073	0.971
	0.0270	6.31e+07	1.738	2.291	2.728	2.632	2.447	2.201	1.650	1.092	0.990
	0.0270	6.46e+07	1.766	2.315	2.745	2.648	2.462	2.218	1.668	1.111	1.010
	0.0270	6.61e+07	1.794	2.338	2.762	2.664	2.478	2.234	1.685	1.130	1.028
	0.0270	6.76e+07	1.822	2.360	2.778	2.679	2.494	2.250	1.703	1.148	1.047
	0.0270	6.92e+07	1.851	2.382	2.795	2.696	2.513	2.272	1.730	1.180	1.080
	0.0270	7.08e+07	1.880	2.403	2.811	2.714	2.533	2.295	1.754	1.204	1.104
	0.0270	7.24e+07	1.909	2.426	2.830	2.736	2.557	2.319	1.779	1.228	1.127
	0.0270	7.41e+07	1.938	2.448	2.847	2.754	2.577	2.342	1.805	1.255	1.155
	0.0270	7.59e+07	1.967	2.469	2.862	2.769	2.593	2.361	1.831	1.286	1.187
	0.0270	7.76e+07	1.993	2.491	2.878	2.783	2.608	2.376	1.847	1.305	1.206
	0.0270	7.94e+07	2.020	2.514	2.894	2.798	2.622	2.391	1.864	1.324	1.226
	0.0270	8.13e+07	2.047	2.536	2.910	2.813	2.637	2.407	1.881	1.342	1.245
	0.0270	8.32e+07	2.075	2.559	2.927	2.828	2.652	2.422	1.899	1.361	1.264
	0.0270	8.51e+07	2.102	2.582	2.943	2.843	2.667	2.438	1.916	1.380	1.283
	0.0270	8.71e+07	2.128	2.605	2.959	2.858	2.682	2.453	1.933	1.399	1.303
	0.0270	8.91e+07	2.155	2.628	2.976	2.873	2.697	2.469	1.950	1.417	1.322
	0.0270	9.12e+07	2.183	2.651	2.992	2.889	2.713	2.485	1.967	1.436	1.341
	0.0270	9.33e+07	2.210	2.675	3.009	2.904	2.728	2.501	1.985	1.456	1.361
	0.0270	9.55e+07	2.237	2.698	3.026	2.920	2.744	2.517	2.003	1.475	1.380
