# File generated by CMD 2.7 (http://stev.oapd.inaf.it/cmd) on Tue Jun 16 09:43:00 CEST 2015
# Basic reference: Marigo et al. (2008, A&A 482, 883) 
# but applying the corrections from Case A in Girardi et al. (2010, ApJ 724, 1030) 
# + Bertelli et al. (1994, A&AS, 106, 275) for the Mi>7.0 Msun interval
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using OBC version of bolometric corrections as detailed in Marigo et al. (2008, A&A 482, 883) and Girardi et al. (2008, PASP 120, 583)
# BCs of Carbon stars derive from Loidl et al. (2001, A&A 342, 531)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: SSP integrated magnitudes
#	Z	Age		mbol    U       B       V       R       I       J       H       K
	0.0070	3.98e+06	-2.528	-0.904	0.029	0.216	0.279	0.361	0.543	0.564	0.605
	0.0070	4.07e+06	-2.484	-0.880	0.055	0.247	0.317	0.407	0.609	0.645	0.691
	0.0070	4.17e+06	-2.435	-0.861	0.078	0.275	0.350	0.447	0.668	0.715	0.767
	0.0070	4.27e+06	-2.385	-0.845	0.098	0.300	0.380	0.483	0.719	0.774	0.831
	0.0070	4.37e+06	-2.345	-0.829	0.117	0.324	0.407	0.515	0.764	0.825	0.885
	0.0070	4.47e+06	-2.303	-0.814	0.134	0.344	0.429	0.542	0.799	0.865	0.928
	0.0070	4.57e+06	-2.260	-0.800	0.146	0.358	0.444	0.558	0.821	0.890	0.955
	0.0070	4.68e+06	-2.215	-0.789	0.154	0.364	0.449	0.563	0.825	0.893	0.958
	0.0070	4.79e+06	-2.168	-0.777	0.158	0.364	0.446	0.556	0.809	0.873	0.934
	0.0070	4.90e+06	-2.121	-0.764	0.162	0.359	0.434	0.534	0.767	0.817	0.872
	0.0070	5.01e+06	-2.073	-0.736	0.191	0.371	0.428	0.502	0.665	0.644	0.678
	0.0070	5.13e+06	-2.024	-0.748	0.103	0.258	0.299	0.354	0.482	0.454	0.481
	0.0070	5.25e+06	-1.974	-0.688	0.145	0.288	0.321	0.364	0.468	0.429	0.451
	0.0070	5.37e+06	-1.927	-0.694	0.101	0.229	0.253	0.284	0.368	0.325	0.342
	0.0070	5.50e+06	-1.894	-0.706	0.041	0.154	0.169	0.189	0.252	0.205	0.219
	0.0070	5.62e+06	-1.860	-0.713	-0.016	0.078	0.084	0.091	0.131	0.079	0.089
	0.0070	5.75e+06	-1.824	-0.714	-0.067	0.006	-0.001	-0.009	0.005	-0.054	-0.049
	0.0070	5.89e+06	-1.788	-0.705	-0.112	-0.062	-0.083	-0.109	-0.126	-0.195	-0.195
	0.0070	6.03e+06	-1.750	-0.679	-0.138	-0.119	-0.159	-0.206	-0.261	-0.345	-0.352
	0.0070	6.17e+06	-1.711	-0.632	-0.139	-0.158	-0.223	-0.298	-0.399	-0.505	-0.520
	0.0070	6.31e+06	-1.668	-0.555	-0.078	-0.134	-0.224	-0.326	-0.471	-0.603	-0.624
	0.0070	6.46e+06	-1.624	-0.445	0.044	-0.063	-0.191	-0.330	-0.535	-0.709	-0.740
	0.0070	6.61e+06	-1.580	-0.347	0.201	0.063	-0.096	-0.267	-0.529	-0.762	-0.800
	0.0070	6.76e+06	-1.539	-0.311	0.263	0.149	-0.003	-0.170	-0.441	-0.697	-0.735
	0.0070	6.92e+06	-1.507	-0.295	0.280	0.178	0.032	-0.131	-0.402	-0.663	-0.701
	0.0070	7.08e+06	-1.475	-0.277	0.301	0.209	0.067	-0.092	-0.363	-0.632	-0.670
	0.0070	7.24e+06	-1.442	-0.257	0.325	0.241	0.103	-0.054	-0.326	-0.603	-0.641
	0.0070	7.41e+06	-1.409	-0.237	0.350	0.274	0.140	-0.015	-0.290	-0.577	-0.615
	0.0070	7.59e+06	-1.378	-0.216	0.378	0.309	0.177	0.023	-0.256	-0.554	-0.593
	0.0070	7.76e+06	-1.346	-0.193	0.408	0.345	0.215	0.062	-0.223	-0.532	-0.573
	0.0070	7.94e+06	-1.314	-0.168	0.442	0.384	0.254	0.101	-0.192	-0.513	-0.555
	0.0070	8.13e+06	-1.280	-0.140	0.479	0.425	0.295	0.140	-0.162	-0.497	-0.541
	0.0070	8.32e+06	-1.246	-0.111	0.519	0.468	0.337	0.180	-0.134	-0.485	-0.531
	0.0070	8.51e+06	-1.212	-0.080	0.563	0.513	0.380	0.219	-0.108	-0.476	-0.525
	0.0070	8.71e+06	-1.176	-0.046	0.609	0.562	0.426	0.260	-0.084	-0.472	-0.525
	0.0070	8.91e+06	-1.139	-0.011	0.658	0.613	0.475	0.303	-0.061	-0.473	-0.529
	0.0070	9.12e+06	-1.101	0.025	0.707	0.667	0.526	0.349	-0.039	-0.478	-0.539
	0.0070	9.33e+06	-1.062	0.063	0.757	0.725	0.583	0.400	-0.016	-0.488	-0.556
	0.0070	9.55e+06	-1.021	0.101	0.808	0.790	0.654	0.471	0.037	-0.466	-0.541
	0.0070	9.77e+06	-0.978	0.147	0.865	0.864	0.740	0.569	0.146	-0.357	-0.434
	0.0070	1.00e+07	-0.932	0.216	0.949	0.945	0.815	0.633	0.189	-0.333	-0.413
	0.0070	1.02e+07	-0.890	0.252	1.000	1.016	0.903	0.741	0.324	-0.188	-0.267
	0.0070	1.05e+07	-0.861	0.275	1.019	1.034	0.922	0.760	0.344	-0.169	-0.248
	0.0070	1.07e+07	-0.832	0.297	1.039	1.054	0.942	0.779	0.364	-0.148	-0.228
	0.0070	1.10e+07	-0.802	0.320	1.058	1.073	0.961	0.799	0.384	-0.128	-0.208
	0.0070	1.12e+07	-0.773	0.341	1.076	1.092	0.981	0.820	0.406	-0.107	-0.187
	0.0070	1.15e+07	-0.745	0.362	1.095	1.111	1.001	0.841	0.428	-0.085	-0.165
	0.0070	1.17e+07	-0.715	0.384	1.114	1.131	1.022	0.863	0.451	-0.062	-0.143
	0.0070	1.20e+07	-0.685	0.407	1.134	1.152	1.044	0.886	0.475	-0.039	-0.120
	0.0070	1.23e+07	-0.654	0.430	1.155	1.174	1.067	0.909	0.499	-0.015	-0.096
	0.0070	1.26e+07	-0.624	0.453	1.176	1.196	1.089	0.933	0.524	0.009	-0.072
	0.0070	1.29e+07	-0.593	0.476	1.199	1.219	1.113	0.957	0.550	0.034	-0.048
	0.0070	1.32e+07	-0.561	0.501	1.223	1.243	1.138	0.983	0.576	0.060	-0.022
	0.0070	1.35e+07	-0.528	0.527	1.248	1.268	1.164	1.009	0.604	0.087	0.005
	0.0070	1.38e+07	-0.495	0.553	1.273	1.294	1.191	1.037	0.632	0.114	0.032
	0.0070	1.41e+07	-0.461	0.580	1.300	1.323	1.222	1.071	0.672	0.157	0.075
	0.0070	1.45e+07	-0.426	0.610	1.337	1.371	1.280	1.141	0.761	0.256	0.176
	0.0070	1.48e+07	-0.388	0.648	1.375	1.407	1.313	1.172	0.787	0.278	0.198
	0.0070	1.51e+07	-0.354	0.681	1.406	1.438	1.344	1.201	0.814	0.304	0.223
	0.0070	1.55e+07	-0.324	0.704	1.424	1.450	1.352	1.204	0.807	0.291	0.210
	0.0070	1.58e+07	-0.295	0.728	1.441	1.463	1.360	1.207	0.801	0.279	0.197
	0.0070	1.62e+07	-0.267	0.751	1.458	1.476	1.369	1.210	0.795	0.268	0.185
	0.0070	1.66e+07	-0.237	0.776	1.476	1.489	1.378	1.214	0.790	0.258	0.174
	0.0070	1.70e+07	-0.207	0.801	1.494	1.503	1.388	1.219	0.785	0.247	0.163
	0.0070	1.74e+07	-0.177	0.827	1.513	1.517	1.398	1.224	0.781	0.238	0.153
	0.0070	1.78e+07	-0.146	0.852	1.532	1.531	1.408	1.229	0.778	0.229	0.143
	0.0070	1.82e+07	-0.116	0.878	1.551	1.546	1.419	1.235	0.774	0.221	0.134
	0.0070	1.86e+07	-0.085	0.905	1.572	1.562	1.430	1.241	0.772	0.214	0.126
	0.0070	1.91e+07	-0.054	0.932	1.592	1.578	1.442	1.247	0.770	0.207	0.118
	0.0070	1.95e+07	-0.022	0.960	1.614	1.595	1.454	1.255	0.768	0.200	0.111
	0.0070	2.00e+07	0.010	0.988	1.636	1.613	1.469	1.265	0.772	0.200	0.110
	0.0070	2.04e+07	0.044	1.013	1.658	1.641	1.503	1.307	0.827	0.262	0.173
	0.0070	2.09e+07	0.079	1.042	1.677	1.660	1.526	1.334	0.865	0.308	0.220
	0.0070	2.14e+07	0.112	1.071	1.705	1.686	1.551	1.359	0.889	0.332	0.244
	0.0070	2.19e+07	0.140	1.094	1.722	1.699	1.562	1.368	0.896	0.339	0.251
	0.0070	2.24e+07	0.168	1.117	1.738	1.713	1.574	1.378	0.904	0.346	0.258
	0.0070	2.29e+07	0.197	1.140	1.755	1.726	1.585	1.387	0.911	0.353	0.265
